,beta,p-val,R-squared,chr,pos
125,"[0.5711815944161132, 0.027474294717380214, 0.17889499193029612, 4.8412045372130774e-17, -1.2794786799268636e-16, 0.08967271510224484, -0.6459304129718694, 0.07240253705993166]",0.371568057609591,0.021113124746207412,2L,1320000
126,"[0.5699124639169084, 0.02620516421817502, 0.19051973876722755, 7.876318538176135e-17, -1.948177996248054e-16, 0.0950466059847528, -0.6471995434710744, 0.06048042133731265]",0.35184722447056227,0.021806243484311816,2L,1330000
127,"[0.570291969295731, 0.026584669596997956, 0.17737127719092646, 7.814759774133374e-17, 0.0, 0.10629754066693764, -0.6468200380922507, 0.06085992671613491]",0.3649788035457413,0.02134168448569529,2L,1340000
128,"[0.5905588617557923, -0.12206178675627856, 0.19763816965098546, -7.419447760559383e-17, 5.351049346936658e-17, 0.15360953471991615, -0.6265531456321919, 0.0811268191761951]",0.29258754126280917,0.024080801922312323,2L,1350000
129,"[0.5905588617557923, -0.12206178675627856, 0.19763816965098546, -7.419447760559383e-17, 5.351049346936658e-17, 0.15360953471991615, -0.6265531456321919, 0.0811268191761951]",0.29258754126280917,0.024080801922312323,2L,1360000
130,"[0.7613633478611825, -0.16399984498664955, 0.15570011142061532, 2.74540693252355e-16, -1.2117137522387597e-16, 0.09705851194962496, -0.5805326573385093, 0.04666704223852574]",0.33179564027661046,0.022540910201003572,2L,1370000
131,"[0.7618318468380483, -0.1635313460097841, 0.15616861039748048, -1.7896881376863952e-16, 1.378929690705712e-16, 0.08315000233274182, -0.5800641583616439, 0.05823305697107999]",0.3405376670327521,0.022216659462858113,2L,1380000
132,"[0.7618318468380483, -0.1635313460097841, 0.15616861039748048, -1.7896881376863952e-16, 1.378929690705712e-16, 0.08315000233274182, -0.5800641583616439, 0.05823305697107999]",0.3405376670327521,0.022216659462858113,2L,1390000
133,"[0.7618318468380483, -0.1635313460097841, 0.15616861039748048, -1.7896881376863952e-16, 1.378929690705712e-16, 0.08315000233274182, -0.5800641583616439, 0.05823305697107999]",0.3405376670327521,0.022216659462858113,2L,1400000
134,"[0.7623481449628606, -0.1630150478849713, 0.15668490852229328, 1.8888597099652515e-16, 0.0, 0.0699175038273823, -0.5795478602368317, 0.068884064852379]",0.34338576249730557,0.02211236393780991,2L,1410000
135,"[0.7623481449628606, -0.1630150478849713, 0.15668490852229328, 1.8888597099652515e-16, 0.0, 0.0699175038273823, -0.5795478602368317, 0.068884064852379]",0.34338576249730557,0.02211236393780991,2L,1420000
136,"[0.7628365908399689, -0.1625266020078634, 0.15717335439940103, 3.656458852476181e-16, 1.3791779198972447e-16, 0.05543648030706181, -0.5790594143597229, 0.08092285898715522]",0.34038720208247586,0.02222218742467874,2L,1430000
137,"[0.7628365908399689, -0.1625266020078634, 0.15717335439940103, 3.656458852476181e-16, 1.3791779198972447e-16, 0.05543648030706181, -0.5790594143597229, 0.08092285898715522]",0.34038720208247586,0.02222218742467874,2L,1440000
138,"[0.7358578353939885, 0.05691636338356923, 0.07262416623787399, -2.2676248830556115e-16, 0.0, 0.028457724861079947, -0.6060381698057049, 0.0539441035411745]",0.4552412389244388,0.018427863296077818,2L,1450000
139,"[0.7358578353939885, 0.05691636338356923, 0.07262416623787399, -2.2676248830556115e-16, 0.0, 0.028457724861079947, -0.6060381698057049, 0.0539441035411745]",0.4552412389244388,0.018427863296077818,2L,1460000
140,"[0.7358578353939885, 0.05691636338356923, 0.07262416623787399, -2.2676248830556115e-16, 0.0, 0.028457724861079947, -0.6060381698057049, 0.0539441035411745]",0.4552412389244388,0.018427863296077818,2L,1470000
141,"[0.7358578353939885, 0.05691636338356923, 0.07262416623787399, -2.2676248830556115e-16, 0.0, 0.028457724861079947, -0.6060381698057049, 0.0539441035411745]",0.4552412389244388,0.018427863296077818,2L,1480000
142,"[0.7358578353939885, 0.05691636338356923, 0.07262416623787399, -2.2676248830556115e-16, 0.0, 0.028457724861079947, -0.6060381698057049, 0.0539441035411745]",0.4552412389244388,0.018427863296077818,2L,1490000
143,"[0.7358578353939885, 0.05691636338356923, 0.07262416623787399, -2.2676248830556115e-16, 0.0, 0.028457724861079947, -0.6060381698057049, 0.0539441035411745]",0.4552412389244388,0.018427863296077818,2L,1500000
144,"[0.7381552012811534, 0.059213729270733206, 0.04631809581242215, -6.219411630905979e-17, 1.4743518155805934e-16, 0.03075509074824419, -0.6037408039185402, 0.06876334453080743]",0.45464985770352306,0.018445654809215895,2L,1510000
145,"[0.7381552012811534, 0.059213729270733206, 0.04631809581242215, -6.219411630905979e-17, 1.4743518155805934e-16, 0.03075509074824419, -0.6037408039185402, 0.06876334453080743]",0.45464985770352306,0.018445654809215895,2L,1520000
146,"[0.7382479661904853, 0.05930649418006638, 0.045334695688428475, 1.7529507990614866e-16, 1.3544248352630275e-16, 0.03127466632557205, -0.6036480390092077, 0.06885610944014105]",0.4548031688860136,0.01844104111680689,2L,1530000
147,"[0.7382479661904853, 0.05930649418006638, 0.045334695688428475, 1.7529507990614866e-16, 1.3544248352630275e-16, 0.03127466632557205, -0.6036480390092077, 0.06885610944014105]",0.4548031688860136,0.01844104111680689,2L,1540000
148,"[0.7382479661904853, 0.05930649418006638, 0.045334695688428475, 1.7529507990614866e-16, 1.3544248352630275e-16, 0.03127466632557205, -0.6036480390092077, 0.06885610944014105]",0.4548031688860136,0.01844104111680689,2L,1550000
149,"[0.7382479661904853, 0.05930649418006638, 0.045334695688428475, 1.7529507990614866e-16, 1.3544248352630275e-16, 0.03127466632557205, -0.6036480390092077, 0.06885610944014105]",0.4548031688860136,0.01844104111680689,2L,1560000
150,"[0.7382479661904853, 0.05930649418006638, 0.045334695688428475, 1.7529507990614866e-16, 1.3544248352630275e-16, 0.03127466632557205, -0.6036480390092077, 0.06885610944014105]",0.4548031688860136,0.01844104111680689,2L,1570000
151,"[0.7382479661904853, 0.05930649418006638, 0.045334695688428475, 1.7529507990614866e-16, 1.3544248352630275e-16, 0.03127466632557205, -0.6036480390092077, 0.06885610944014105]",0.4548031688860136,0.01844104111680689,2L,1580000
152,"[0.7382479661904853, 0.05930649418006638, 0.045334695688428475, 1.7529507990614866e-16, 1.3544248352630275e-16, 0.03127466632557205, -0.6036480390092077, 0.06885610944014105]",0.4548031688860136,0.01844104111680689,2L,1590000
153,"[0.7416334320541579, 0.06269196004373956, -0.008303779089134974, -2.4859558223507393e-16, 4.5347556323114484e-17, 0.06798581178477242, -0.6002625731455349, 0.07224157530381387]",0.43466958544276635,0.019055503037175403,2L,1600000
154,"[0.7416334320541579, 0.06269196004373956, -0.008303779089134974, -2.4859558223507393e-16, 4.5347556323114484e-17, 0.06798581178477242, -0.6002625731455349, 0.07224157530381387]",0.43466958544276635,0.019055503037175403,2L,1610000
155,"[0.7416334320541579, 0.06269196004373956, -0.008303779089134974, -2.4859558223507393e-16, 4.5347556323114484e-17, 0.06798581178477242, -0.6002625731455349, 0.07224157530381387]",0.43466958544276635,0.019055503037175403,2L,1620000
156,"[0.7416334320541579, 0.06269196004373956, -0.008303779089134974, -2.4859558223507393e-16, 4.5347556323114484e-17, 0.06798581178477242, -0.6002625731455349, 0.07224157530381387]",0.43466958544276635,0.019055503037175403,2L,1630000
157,"[0.7416334320541579, 0.06269196004373956, -0.008303779089134974, -2.4859558223507393e-16, 4.5347556323114484e-17, 0.06798581178477242, -0.6002625731455349, 0.07224157530381387]",0.43466958544276635,0.019055503037175403,2L,1640000
158,"[0.7323933536153304, 0.12266097842662368, 0.00519403304669705, 2.936903112342412e-17, 8.958744568201438e-17, 0.04443803111229441, -0.6095026515843638, 0.050042760774060564]",0.4396022066897325,0.01890331950727253,2L,1650000
159,"[0.7437545272297466, 0.06471552322455171, -0.03372760432833484, 6.605596444731645e-17, 1.9678975017578812e-16, 0.06802145296726587, -0.5981414779699465, 0.08924291065294407]",0.40345286626494004,0.02004592057607979,2L,1660000
160,"[0.720210073184727, 0.04117106917953006, -0.05280847126789953, -2.504099792258306e-16, -1.3932171977146345e-16, -0.004423794339264681, -0.5952583173955945, 0.248519226459747]",0.21022501995533105,0.027947042570613978,2L,1670000
161,"[0.9622427530801596, -0.011986714802042248, -0.10596625524947448, 6.06938265381551e-16, 3.218597323480977e-16, -0.02000427975730426, -0.48988735521411175, 0.07616942174558713]",0.5731193124428627,0.015110733760636208,2L,1680000
162,"[0.9622427530801596, -0.011986714802042248, -0.10596625524947448, 6.06938265381551e-16, 3.218597323480977e-16, -0.02000427975730426, -0.48988735521411175, 0.07616942174558713]",0.5731193124428627,0.015110733760636208,2L,1690000
163,"[0.9622427530801596, -0.011986714802042248, -0.10596625524947448, 6.06938265381551e-16, 3.218597323480977e-16, -0.02000427975730426, -0.48988735521411175, 0.07616942174558713]",0.5731193124428627,0.015110733760636208,2L,1700000
164,"[0.9635667850327003, -0.02136929569417484, -0.1046422232969341, 2.1517308683257912e-16, -2.1262288385997681e-16, -0.01724185862786609, -0.4885633232615718, 0.07749345369812771]",0.5732412784836474,0.015107485710124657,2L,1710000
165,"[0.9875738948519331, -0.18382546036512437, -0.08063511347769992, 5.712478071837869e-16, -6.479454451771499e-16, 0.0251787569469141, -0.46455621344233744, 0.10150056351736189]",0.4902018046943537,0.017399882589678062,2L,1720000
166,"[0.9875738948519331, -0.18382546036512437, -0.08063511347769992, 5.712478071837869e-16, -6.479454451771499e-16, 0.0251787569469141, -0.46455621344233744, 0.10150056351736189]",0.4902018046943537,0.017399882589678062,2L,1730000
167,"[0.9875738948519331, -0.18382546036512437, -0.08063511347769992, 5.712478071837869e-16, -6.479454451771499e-16, 0.0251787569469141, -0.46455621344233744, 0.10150056351736189]",0.4902018046943537,0.017399882589678062,2L,1740000
168,"[0.9875738948519331, -0.18382546036512437, -0.08063511347769992, 5.712478071837869e-16, -6.479454451771499e-16, 0.0251787569469141, -0.46455621344233744, 0.10150056351736189]",0.4902018046943537,0.017399882589678062,2L,1750000
169,"[0.9875738948519331, -0.18382546036512437, -0.08063511347769992, 5.712478071837869e-16, -6.479454451771499e-16, 0.0251787569469141, -0.46455621344233744, 0.10150056351736189]",0.4902018046943537,0.017399882589678062,2L,1760000
170,"[0.988725427755419, -0.18267392746163924, -0.07948358057421477, 2.4654692024177916e-16, -1.3607834664371014e-16, 0.029115832991659124, -0.46340468053885253, 0.09180582295518969]",0.4974331227360449,0.017192629600627396,2L,1770000
171,"[0.988725427755419, -0.18267392746163924, -0.07948358057421477, 2.4654692024177916e-16, -1.3607834664371014e-16, 0.029115832991659124, -0.46340468053885253, 0.09180582295518969]",0.4974331227360449,0.017192629600627396,2L,1780000
172,"[0.9822101812296367, -0.16415195327594448, -0.055427666923351784, -2.160027409459076e-16, -2.949840527593654e-16, 0.012598931258231055, -0.469919927064636, 0.08529057642940582]",0.5443345618478176,0.015885848813337877,2L,1790000
173,"[0.9822101812296367, -0.16415195327594448, -0.055427666923351784, -2.160027409459076e-16, -2.949840527593654e-16, 0.012598931258231055, -0.469919927064636, 0.08529057642940582]",0.5443345618478176,0.015885848813337877,2L,1800000
174,"[0.9822101812296367, -0.16415195327594448, -0.055427666923351784, -2.160027409459076e-16, -2.949840527593654e-16, 0.012598931258231055, -0.469919927064636, 0.08529057642940582]",0.5443345618478176,0.015885848813337877,2L,1810000
175,"[0.9862474067863465, -0.19327964039069945, -0.05139044136664171, 1.1305434068255928e-16, 0.0, 0.02154049058943802, -0.4658827015079259, 0.08932780198611645]",0.5092006141086388,0.016858904156046628,2L,1820000
176,"[0.9862474067863465, -0.19327964039069945, -0.05139044136664171, 1.1305434068255928e-16, 0.0, 0.02154049058943802, -0.4658827015079259, 0.08932780198611645]",0.5092006141086388,0.016858904156046628,2L,1830000
177,"[0.9853136583364513, -0.19421338884059308, -0.052324189816535034, -9.05015623566125e-16, -9.322439110305094e-17, 0.01949239418722956, -0.46681644995781935, 0.0960446406377905]",0.5051726957610654,0.01697265737635545,2L,1840000
178,"[0.9853136583364513, -0.19421338884059308, -0.052324189816535034, -9.05015623566125e-16, -9.322439110305094e-17, 0.01949239418722956, -0.46681644995781935, 0.0960446406377905]",0.5051726957610654,0.01697265737635545,2L,1850000
179,"[0.9853136583364513, -0.19421338884059308, -0.052324189816535034, -9.05015623566125e-16, -9.322439110305094e-17, 0.01949239418722956, -0.46681644995781935, 0.0960446406377905]",0.5051726957610654,0.01697265737635545,2L,1860000
180,"[0.9853136583364513, -0.19421338884059308, -0.052324189816535034, -9.05015623566125e-16, -9.322439110305094e-17, 0.01949239418722956, -0.46681644995781935, 0.0960446406377905]",0.5051726957610654,0.01697265737635545,2L,1870000
181,"[0.978343394309183, -0.19502415077268592, -0.059294453843803226, -4.588967236371707e-16, -5.442371007093402e-16, 0.00030700150696685857, -0.473786713985088, 0.14392185135922417]",0.4689383897076974,0.01801968924696362,2L,1880000
182,"[0.9656971930761094, -0.20767035200575873, -0.07194065507687655, 4.273443881872724e-16, 1.1610687521351684e-16, -0.02349599798376631, -0.48643291521816157, 0.23095585701532242]",0.3630504083824746,0.021409136273472962,2L,1890000
183,"[0.9656971930761094, -0.20767035200575873, -0.07194065507687655, 4.273443881872724e-16, 1.1610687521351684e-16, -0.02349599798376631, -0.48643291521816157, 0.23095585701532242]",0.3630504083824746,0.021409136273472962,2L,1900000
184,"[0.9656971930761094, -0.20767035200575873, -0.07194065507687655, 4.273443881872724e-16, 1.1610687521351684e-16, -0.02349599798376631, -0.48643291521816157, 0.23095585701532242]",0.3630504083824746,0.021409136273472962,2L,1910000
185,"[0.9656971930761094, -0.20767035200575873, -0.07194065507687655, 4.273443881872724e-16, 1.1610687521351684e-16, -0.02349599798376631, -0.48643291521816157, 0.23095585701532242]",0.3630504083824746,0.021409136273472962,2L,1920000
186,"[0.9329170768351505, -0.24045046824671645, -0.10472077131783361, -3.0345316760283586e-16, 1.3069695921887492e-17, -0.05627611422472323, -0.1943593650446715, 0.10278288804661495]",0.7999356575183255,0.009254410546688407,2L,1930000
187,"[0.9329170768351505, -0.24045046824671645, -0.10472077131783361, -3.0345316760283586e-16, 1.3069695921887492e-17, -0.05627611422472323, -0.1943593650446715, 0.10278288804661495]",0.7999356575183255,0.009254410546688407,2L,1940000
188,"[0.9329170768351505, -0.24045046824671645, -0.10472077131783361, -3.0345316760283586e-16, 1.3069695921887492e-17, -0.05627611422472323, -0.1943593650446715, 0.10278288804661495]",0.7999356575183255,0.009254410546688407,2L,1950000
189,"[0.9397577344986906, -0.23360981058318156, -0.09788011365429863, 3.1131054318409167e-16, -7.857480351298837e-19, -0.04434414231376552, -0.1875187073811368, 0.05664762781798076]",0.8363592858295299,0.008264856750750504,2L,1960000
190,"[0.9376059795869185, -0.23576156549495075, -0.1000318685660686, -3.553262334895996e-16, -1.8957605735331073e-18, -0.04897174720050668, -0.17213232793553795, 0.05449587290621101]",0.8480680788329368,0.007935708507320838,2L,1970000
191,"[0.9381768112845611, -0.23519073379730837, -0.10532545717444729, -2.157098290818343e-16, -1.1279523218754435e-16, -0.0465323170803483, -0.17156149623789546, 0.055066704603854065]",0.8441086969289697,0.00804774441250422,2L,1980000
192,"[0.9381768112845611, -0.23519073379730837, -0.10532545717444729, -2.157098290818343e-16, -1.1279523218754435e-16, -0.0465323170803483, -0.17156149623789546, 0.055066704603854065]",0.8441086969289697,0.00804774441250422,2L,1990000
193,"[0.9381768112845611, -0.23519073379730837, -0.10532545717444729, -2.157098290818343e-16, -1.1279523218754435e-16, -0.0465323170803483, -0.17156149623789546, 0.055066704603854065]",0.8441086969289697,0.00804774441250422,2L,2000000
194,"[0.9381768112845611, -0.23519073379730837, -0.10532545717444729, -2.157098290818343e-16, -1.1279523218754435e-16, -0.0465323170803483, -0.17156149623789546, 0.055066704603854065]",0.8441086969289697,0.00804774441250422,2L,2010000
195,"[0.9381768112845611, -0.23519073379730837, -0.10532545717444729, -2.157098290818343e-16, -1.1279523218754435e-16, -0.0465323170803483, -0.17156149623789546, 0.055066704603854065]",0.8441086969289697,0.00804774441250422,2L,2020000
196,"[0.9381768112845611, -0.23519073379730837, -0.10532545717444729, -2.157098290818343e-16, -1.1279523218754435e-16, -0.0465323170803483, -0.17156149623789546, 0.055066704603854065]",0.8441086969289697,0.00804774441250422,2L,2030000
197,"[0.9381768112845611, -0.23519073379730837, -0.10532545717444729, -2.157098290818343e-16, -1.1279523218754435e-16, -0.0465323170803483, -0.17156149623789546, 0.055066704603854065]",0.8441086969289697,0.00804774441250422,2L,2040000
