chr	pos	ID	effectSize
3R	27140000	21011	0.10318389790820681
X	160000	21012	-1.6206815645609343
X	2200000	21012	0.0919335765023397
X	3210000	21012	-1.6740397168140748
X	10840000	21012	-0.05910944295989584
X	11420000	21012	0.010307247291882787
X	12220000	21012	0.0
X	13080000	21012	0.06916460510098452
X	14450000	21012	-0.055375338129404296
X	14860000	21012	0.0
X	15300000	21012	0.16131978154733057
X	19430000	21012	0.05790408955633819
X	20440000	21012	0.026989477432494746
2L	70000	21012	0.03620811598783135
2L	5670000	21012	-0.08069729882547949
2L	7060000	21012	0.2650923649760043
2L	8150000	21012	0.21050828141850847
2L	10120000	21012	0.6691379651598495
2L	15850000	21012	-0.01988946669914543
2L	18720000	21012	0.24626909359021204
2L	19650000	21012	0.24872444053586
2R	100000	21012	0.25535417328822524
2R	3020000	21012	-0.16618918838654437
2R	4760000	21012	0.20377647641751756
2R	8440000	21012	0.09450017697153493
2R	9610000	21012	-0.17589116199755556
2R	11370000	21012	0.048971372205345164
2R	11660000	21012	-0.03877309987286603
2R	14380000	21012	-0.30390250534388685
2R	14690000	21012	-0.2185132819826746
2R	16330000	21012	0.09805718431550262
2R	19660000	21012	0.014992585498788596
2R	20290000	21012	-0.13945257315334736
3L	190000	21012	0.1718761314964155
3L	2590000	21012	0.2535367778391257
3L	4430000	21012	1.2920735370338351e-16
3L	4920000	21012	0.17027752361198462
3L	5820000	21012	0.1443673639374018
3L	6610000	21012	0.13779855082174314
3L	6830000	21012	0.0
3L	7220000	21012	-0.16816145450167197
3L	8170000	21012	0.1863091476317923
3L	9730000	21012	-0.5481532442676063
3L	11340000	21012	0.1795399170483229
3L	18720000	21012	0.05140584602593406
3L	19320000	21012	-2.206786495977476e-17
3R	90000	21012	-0.21298968491427556
3R	4530000	21012	0.21260040286100196
3R	8290000	21012	-0.11259974881304552
3R	9650000	21012	1.3206455278519182
3R	10850000	21012	0.15889659198524078
3R	19340000	21012	0.18714079340421175
3R	19470000	21012	0.1398160495117921
3R	20400000	21012	0.15685982974593593
3R	24990000	21012	-0.37471696298830715
3R	25470000	21012	0.16904799695478734
3R	26190000	21012	0.2641934788553598
X	160000	21013	0.0919335765023397
X	3390000	21013	0.0
X	7880000	21013	-0.15355662840071746
X	8440000	21013	0.09535833066610659
X	9800000	21013	-0.1445398384386461
X	12010000	21013	0.0
X	12600000	21013	-0.0052039801514982
X	12730000	21013	0.08394919904539373
X	20440000	21013	-0.1005202084919134
X	21300000	21013	0.02522844990501652
2L	70000	21013	0.2045437042866171
2L	370000	21013	-0.19661638816406124
2L	4930000	21013	-0.16582334170373758
2L	9870000	21013	0.15604010470275334
2L	10000000	21013	0.6691379651598495
2L	10340000	21013	0.04304424454853232
2L	10530000	21013	0.6614565202072535
2L	15260000	21013	0.0
2L	16610000	21013	9.33395620021475e-17
2L	17090000	21013	0.03763357688720345
2R	100000	21013	0.13063987837500607
2R	4920000	21013	-0.13945257315334736
2R	5210000	21013	-0.034547452880627987
2R	9440000	21013	0.19080594776584653
2R	9680000	21013	0.06312359447689422
2R	12220000	21013	0.1843991503897277
2R	14720000	21013	-0.01563476704523247
2R	15360000	21013	-0.09856322546249952
2R	15460000	21013	-0.002274737998485765
2R	15870000	21013	-0.14651563318849087
2R	19280000	21013	0.14276796856491425
2R	19390000	21013	4.328919575388951e-17
2R	19500000	21013	0.18124815789220705
3L	190000	21013	0.06160941133407989
3L	3700000	21013	0.060868699433800424
3L	7080000	21013	0.10234185296920881
3L	7910000	21013	0.1689165418423857
3L	8640000	21013	0.29102589667582585
3L	12670000	21013	-1.1161308358212393e-16
3R	90000	21013	0.06988091684816412
3R	9210000	21013	0.011606733958125975
3R	9890000	21013	0.0
3R	10320000	21013	0.10875795848466566
3R	13690000	21013	0.12085964584857785
3R	13840000	21013	0.06526729443867235
3R	13940000	21013	0.11820894411300961
3R	14950000	21013	0.15368113743916229
3R	16630000	21013	-0.1278722300190323
3R	17630000	21013	-0.010298135981499215
3R	18260000	21013	0.1398160495117921
3R	18470000	21013	0.160236563274908
3R	18980000	21013	0.28754013409917994
3R	19650000	21013	-0.008334177047469561
3R	20400000	21013	0.23554416287773947
3R	20490000	21013	1.4277510933029753
3R	21110000	21013	-0.031330953375981706
3R	21780000	21013	1.4626081988759816
3R	23380000	21013	-0.03749925086279951
3R	24760000	21013	-0.07909393785232535
3R	25570000	21013	-0.12891561166493493
3R	26040000	21013	0.001818993629919427
X	160000	21014	0.0919335765023397
X	3430000	21014	0.39224420661283876
X	5400000	21014	0.0
X	6600000	21014	-0.6694137624649962
X	8720000	21014	0.0
X	10910000	21014	0.23404665844726674
X	12800000	21014	0.1639761551721291
X	14590000	21014	-0.1102780525559581
X	15900000	21014	-0.33878192778625826
X	16080000	21014	-0.08804403007929079
X	16790000	21014	-0.007321206797481716
X	17640000	21014	0.025064807304165243
X	19430000	21014	-0.27210450506175926
X	20170000	21014	0.027957105912166214
2L	70000	21014	0.6691379651598495
2L	860000	21014	0.19827054878870015
2L	5670000	21014	0.3163029805358771
2L	6220000	21014	0.05902159243586586
2L	7330000	21014	0.1336884526057567
2L	13720000	21014	0.662331834566511
2L	17260000	21014	-3.8767624415004864e-17
2L	20540000	21014	0.1994427671862088
2R	100000	21014	-0.2191075675944396
2R	8450000	21014	0.13323428376812518
2R	8850000	21014	0.24778633136011824
2R	11910000	21014	0.21792956330859398
2R	13910000	21014	-0.08989065478218154
2R	14220000	21014	-0.13945257315334736
2R	14700000	21014	-0.13763327101240516
2R	15980000	21014	0.2098238267632718
2R	16100000	21014	0.06724244259693442
3L	190000	21014	0.11948069887090446
3L	3700000	21014	0.03397806466614732
3L	5080000	21014	6.30424238720269e-17
3L	5140000	21014	-0.520230534806754
3L	8480000	21014	0.0
3L	10870000	21014	-1.1161308358212393e-16
3L	12060000	21014	-0.03522626545594254
3L	12580000	21014	4.676043404695859e-17
3L	12590000	21014	-1.6965023233538359
3L	12930000	21014	0.18444743933644941
3L	13940000	21014	0.05827314785173346
3L	16080000	21014	2.1899516072199047e-16
3L	16740000	21014	0.0
3R	90000	21014	0.0
3R	3950000	21014	0.005803366979062988
3R	5390000	21014	-0.24605283039929182
3R	6310000	21014	-0.06244991624327563
3R	6770000	21014	0.31852981691029236
3R	7290000	21014	0.304776785541918
3R	9650000	21014	1.4728927193403116
3R	10850000	21014	0.4222615725645415
3R	12560000	21014	0.15115980677914667
3R	13800000	21014	0.17564732146576628
3R	13820000	21014	0.19416092329065468
3R	14280000	21014	0.04552471253748952
3R	15320000	21014	0.08028973369087372
3R	17020000	21014	0.10510213480948265
3R	17970000	21014	0.23487899374812873
3R	18600000	21014	0.1915901587856402
3R	18720000	21014	0.2100857384165752
3R	19100000	21014	0.1713584349258585
3R	23020000	21014	0.07082246161898269
3R	23500000	21014	-0.03874063148832159
3R	25010000	21014	0.19657601528258073
3R	25510000	21014	0.04950724799197684
X	160000	21015	0.39509383132720816
X	9640000	21015	-0.3085571828530461
X	9910000	21015	-0.2760715230551142
X	10010000	21015	0.6786205419572666
X	10690000	21015	-0.5971992249430984
X	11200000	21015	0.5524418955349173
X	12800000	21015	0.0919335765023397
2L	70000	21015	0.03663454382648915
2L	5210000	21015	0.07237978305465279
2L	8150000	21015	0.01606854945651756
2L	9120000	21015	0.24181591578920383
2L	9130000	21015	-9.492045936189759e-17
2L	9180000	21015	-1.5971604842201467e-16
2L	10200000	21015	0.3113059222908516
2L	14490000	21015	-3.0493990988826125e-17
2L	16470000	21015	0.6691379651598495
2L	16590000	21015	1.5139611826475663e-16
2L	16960000	21015	-0.38386752235036936
2L	21140000	21015	0.24181591578920383
2R	100000	21015	-0.13945257315334736
2R	3760000	21015	0.2649835973849588
2R	7550000	21015	-0.06966839984929449
2R	8450000	21015	0.11605107860695302
2R	8750000	21015	0.056827689804292245
2R	10260000	21015	0.048282044067509855
2R	13540000	21015	-0.25995523274761956
2R	15060000	21015	0.20434836695384567
2R	15850000	21015	-0.08108335679472933
2R	18060000	21015	0.19815754497597177
2R	18260000	21015	-0.24931785256844832
2R	19280000	21015	0.2490825768274118
2R	19710000	21015	0.20260678686101224
3L	190000	21015	-0.16816145450167197
3L	670000	21015	0.3653071352969892
3L	1590000	21015	0.21668903710068255
3L	2840000	21015	0.13889366169205375
3L	3000000	21015	0.26351852231318823
3L	4430000	21015	1.2920735370338351e-16
3L	5290000	21015	0.263193526603864
3L	5430000	21015	-0.014817291535474154
3L	7750000	21015	0.0
3L	8110000	21015	-0.21639585714933587
3L	9220000	21015	0.1443673639374018
3L	9730000	21015	-3.820620375370376e-17
3L	10220000	21015	-0.4984621624209605
3L	11340000	21015	0.14838002951878845
3L	13150000	21015	-3.2809063816851505e-17
3L	13350000	21015	0.12499481925349919
3L	17460000	21015	9.931211125433387e-17
3L	20000000	21015	0.09786746112096859
3R	90000	21015	0.23287811397603098
3R	5280000	21015	0.0
3R	9270000	21015	0.0
3R	10850000	21015	0.19189030402843366
3R	12420000	21015	-0.11388569098861474
3R	13120000	21015	0.1927978886685154
3R	13770000	21015	0.11887621370209389
3R	15570000	21015	0.17409261720046024
3R	18130000	21015	-0.1702661560298004
3R	18250000	21015	0.26464525060717353
3R	19480000	21015	-1.3917362565416556e-17
3R	20340000	21015	0.1929614406437071
3R	20490000	21015	0.0
3R	21110000	21015	0.16389644448197335
3R	21650000	21015	0.011606733958125975
3R	22310000	21015	-0.11125994745636
3R	23330000	21015	0.15348181822077167
3R	24910000	21015	0.34489118716871653
X	160000	21016	0.0919335765023397
X	3930000	21016	-0.4272077880220285
X	5440000	21016	-0.009145146381573752
X	5630000	21016	-0.4174709026889275
X	6520000	21016	0.029986918236030127
X	7890000	21016	0.04915533208650484
X	10290000	21016	0.4296200001532943
X	12800000	21016	0.17563531495064474
X	13800000	21016	-0.1102780525559581
X	15530000	21016	-0.127076054166885
X	16160000	21016	-0.09468715588301224
X	16400000	21016	0.30791840809849336
2L	70000	21016	0.008300077515668164
2L	5210000	21016	0.3695748621601955
2L	5890000	21016	0.12812281489366123
2L	6260000	21016	0.10340652202446102
2L	6800000	21016	0.0
2L	7610000	21016	0.17964593515586072
2L	9940000	21016	2.6226141348605266e-17
2L	10110000	21016	0.6691379651598495
2L	14960000	21016	-0.08665419061138827
2L	16490000	21016	0.25983015454007735
2R	100000	21016	0.1263835113399685
2R	3610000	21016	0.2712925852979632
2R	6330000	21016	0.07688666961348378
2R	6350000	21016	-0.06966839984929449
2R	8110000	21016	-0.08714587295930254
2R	13250000	21016	0.247848776006687
2R	13770000	21016	0.3405436365576945
2R	14000000	21016	-0.24931785256844832
2R	17970000	21016	-0.08714587295930254
2R	19330000	21016	0.22711934901071573
2R	19710000	21016	0.2799689465101349
3L	190000	21016	5.16008753605552e-17
3L	4060000	21016	0.18444743933644941
3L	4540000	21016	-0.5290365680160851
3L	4990000	21016	1.2920735370338351e-16
3L	8510000	21016	-0.5355159391047629
3L	12600000	21016	-0.08135334634881031
3L	12930000	21016	0.09786746112096859
3L	13940000	21016	0.13608805980494648
3L	17460000	21016	-2.009448344447269e-17
3L	20000000	21016	0.2530318949307775
3R	90000	21016	0.087880860020975
3R	5280000	21016	0.21260040286100196
3R	9270000	21016	0.0
3R	10850000	21016	0.10915578406494607
3R	14590000	21016	1.658101859563222e-16
3R	14840000	21016	0.34489118716871653
3R	15320000	21016	0.2100857384165752
3R	17780000	21016	1.3184713144943379
3R	18210000	21016	0.011606733958125975
3R	19100000	21016	-0.031330953375981706
3R	19310000	21016	0.03582002418124171
3R	19700000	21016	0.20166433843145787
3R	21110000	21016	0.13970841830454422
3R	22210000	21016	4.2674595368132e-17
3R	23190000	21016	0.006658488524170225
3R	25270000	21016	0.04552471253748952
3R	26360000	21016	0.011898669193756158
X	160000	21017	0.0919335765023397
X	3930000	21017	0.01269286989456088
X	4390000	21017	0.21004460797137162
X	5090000	21017	-0.009145146381573752
X	5630000	21017	-5.356465193988243e-17
X	6620000	21017	0.2341729058608168
X	7060000	21017	0.14144568398698787
X	11200000	21017	0.12772146712335303
X	12220000	21017	0.0
X	12600000	21017	-0.09836164245437179
X	13130000	21017	-0.01316337911033437
X	13310000	21017	0.17563531495064474
X	19380000	21017	0.1537253561758084
X	20170000	21017	-0.33381257981842777
2L	70000	21017	0.5863785395424652
2L	2340000	21017	-0.06278803500233332
2L	2670000	21017	-0.06640413422923584
2L	6430000	21017	-0.15706634676702907
2L	10400000	21017	-0.34951141359903265
2R	100000	21017	0.24127129397665414
2R	6280000	21017	0.015742343696936348
2R	7540000	21017	0.04361174817687173
2R	9680000	21017	0.3405436365576945
2R	14000000	21017	-0.14651563318849087
2R	19280000	21017	0.14276796856491425
2R	19500000	21017	1.8084582769601858e-17
3L	190000	21017	0.15460684416370649
3L	1490000	21017	1.7393723550200576e-16
3L	3840000	21017	4.1956763946413564e-17
3L	4120000	21017	0.11287251731738998
3L	5120000	21017	1.2920735370338351e-16
3L	8770000	21017	6.778019538802833e-17
3L	11000000	21017	0.08137233237706587
3L	11150000	21017	-0.5364323361369804
3L	11340000	21017	-0.02170038038659268
3L	12530000	21017	0.2780797013924241
3L	13270000	21017	0.04337440447664817
3L	16780000	21017	0.3119988357060177
3L	17690000	21017	-1.7030918672577162
3L	20410000	21017	0.1873812850165556
3R	90000	21017	-0.10541843784466642
3R	930000	21017	-0.13307026405540262
3R	5280000	21017	-0.24619219782533708
3R	6940000	21017	0.9094417502421368
3R	8030000	21017	0.011606733958125975
3R	10180000	21017	0.7034151514225591
3R	10390000	21017	0.027818671723822186
3R	13850000	21017	0.014531150505314644
3R	17850000	21017	0.0728842863753606
3R	18530000	21017	0.02232794125266578
3R	18540000	21017	0.20166433843145787
3R	18620000	21017	0.03591602753503059
3R	18840000	21017	0.19060466874097595
3R	20450000	21017	0.029421224623919346
3R	23410000	21017	0.2978140423065845
3R	23580000	21017	0.04580277214285201
3R	25000000	21017	-0.12386197281569206
3R	25660000	21017	-0.05300002662154332
3R	25700000	21017	-0.051914227402932965
3R	25710000	21017	-0.08769150343409915
3R	25750000	21017	-0.38777051022386716
3R	26540000	21017	-0.0055164438087968795
3R	26820000	21017	-0.3504823386095813
X	160000	21018	0.0
X	2780000	21018	0.0919335765023397
X	3210000	21018	0.0
X	10290000	21018	-0.07067153681072434
X	12800000	21018	0.266158894950277
X	17820000	21018	-0.4272077880220285
X	19440000	21018	0.16131978154733057
2L	70000	21018	0.0
2L	2670000	21018	0.22593605970587394
2L	3630000	21018	-0.16408078576996396
2L	4580000	21018	-0.3829891224596246
2L	5000000	21018	0.3893509274017871
2L	7580000	21018	0.19476952444263113
2L	9870000	21018	0.397463556218159
2L	10500000	21018	0.1237527062405136
2L	11170000	21018	0.13222720723570686
2L	15550000	21018	-0.2024055264785041
2L	16490000	21018	0.26893744562144
2R	100000	21018	0.1263835113399685
2R	6010000	21018	0.1431056932763587
2R	6670000	21018	-0.04850534382409388
2R	7350000	21018	0.3405436365576945
2R	8110000	21018	-0.10663667579601391
2R	10850000	21018	-0.05060199941960074
2R	14000000	21018	-0.30896619496431355
2R	19530000	21018	0.1112131415550374
2R	19710000	21018	0.247848776006687
2R	20180000	21018	-0.03755231917729309
3L	190000	21018	-0.01078656091938722
3L	3960000	21018	-4.2633532877464835e-17
3L	4600000	21018	1.2920735370338351e-16
3L	8770000	21018	0.05809770410058404
3L	9440000	21018	6.77934365499759e-16
3L	10020000	21018	0.08558492402541559
3L	10630000	21018	0.29283018199716965
3L	11430000	21018	0.23305560230138483
3L	11560000	21018	-0.19062064102502868
3L	14090000	21018	0.31188703080090796
3L	16820000	21018	0.34448311157435285
3L	20910000	21018	1.5042918651490404e-16
3R	90000	21018	-0.11388569098861474
3R	7200000	21018	-0.003110645102148137
3R	9270000	21018	0.0
3R	10850000	21018	-0.03540021596210526
3R	12260000	21018	1.4728927193403116
3R	14760000	21018	0.19849265882709177
3R	15760000	21018	0.2304657608807448
3R	16630000	21018	0.34489118716871653
3R	17630000	21018	0.15368113743916229
3R	18260000	21018	-0.046386815942132745
3R	20580000	21018	1.4365628099113876
3R	20730000	21018	-0.1650775426178756
3R	20770000	21018	0.13970841830454422
3R	22210000	21018	2.671865738910001e-17
3R	23190000	21018	-0.010298135981499215
3R	25510000	21018	0.011606733958125975
3R	25640000	21018	-0.03749925086279951
X	160000	21019	-0.2511658142558683
X	5440000	21019	0.0919335765023397
X	5630000	21019	0.017770112712865133
X	6820000	21019	0.029986918236030127
X	8340000	21019	-0.19335567117245214
X	10190000	21019	0.0816439370782863
X	12090000	21019	-0.07067153681072434
X	12800000	21019	0.17563531495064474
X	13120000	21019	-0.035007804198971954
X	13370000	21019	0.05885726446917682
2L	70000	21019	0.21142212712258407
2L	3970000	21019	0.11289303036664075
2L	6520000	21019	-0.05382163886000898
2L	6620000	21019	0.09682541239384197
2L	10920000	21019	0.0
2L	12630000	21019	-0.1804075936748722
2L	13430000	21019	0.21054702970993794
2L	14500000	21019	0.6691379651598495
2L	14770000	21019	0.14825383118287996
2L	19230000	21019	2.4551963362375975e-17
2R	100000	21019	-0.13945257315334736
2R	7100000	21019	-0.1938034604675566
2R	11670000	21019	-0.002274737998485765
2R	12120000	21019	-0.039227239137438114
2R	12500000	21019	0.10444681758884802
2R	13110000	21019	0.07420071273697487
2R	14410000	21019	0.24881469615737167
2R	14920000	21019	0.03246449982860887
2R	15870000	21019	0.15989179623097594
2R	18060000	21019	0.0813198453334883
2R	18520000	21019	-0.39645275357936566
2R	18600000	21019	0.11538951581136002
2R	18830000	21019	0.2490825768274118
2R	19790000	21019	0.14440435420203973
3L	190000	21019	0.08205485357363997
3L	3850000	21019	0.17072890751357522
3L	3980000	21019	0.20439051777427636
3L	5250000	21019	-0.3336279709511449
3L	5630000	21019	-1.1161308358212393e-16
3L	5800000	21019	0.1718761314964155
3L	6880000	21019	0.0
3L	7340000	21019	-0.10350942212181483
3L	8170000	21019	0.22709914412183363
3L	9730000	21019	-0.5218987546232909
3L	11390000	21019	0.1795399170483229
3L	18720000	21019	0.05140584602593406
3L	19320000	21019	5.241755714348578e-17
3R	90000	21019	0.3484569911581577
3R	8560000	21019	-0.1725673276926717
3R	9210000	21019	0.09926214434315123
3R	9910000	21019	1.279648183813779
3R	10850000	21019	0.24669933695657367
3R	11530000	21019	0.10201637703080738
3R	13850000	21019	0.011606733958125975
3R	16980000	21019	0.21890569708030497
3R	18530000	21019	0.06270027438926026
